"dataset_id","scientific_name","common_name","site_name","colony_name","lat_colony","lon_colony","device","bird_id","track_id","original_track_id","age","sex","breed_stage","breed_status","date_gmt","time_gmt","latitude","longitude","argos_quality","equinox"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-03,"01:04:00",38.58,-16.76,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-03,"12:58:00",37.9,-15.27,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-08,"00:59:00",36.74,-15.62,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-10,"00:55:00",36.77,-14.64,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-10,"12:56:00",36.98,-14.9,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-11,"00:55:00",37.59,-14.65,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-13,"00:33:00",38.76,-9.16,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-13,"12:30:00",40.71,-8.41,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-18,"12:48:00",35.01,-12.9,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-04-24,"00:29:00",36.61,-7.68,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-04-23,"12:30:00",36.93,-7.9,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-04,"12:36:00",40.39,-9.8,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-04-26,"12:47:00",36.74,-12.29,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-14,"12:40:00",37.47,-10.92,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-16,"12:42:00",36.41,-11.41,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-04-27,"00:48:00",35.37,-12.56,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-04-26,"00:48:00",38.09,-12.52,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-07,"12:51:00",38.63,-13.61,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-14,"00:37:00",38.4,-10.17,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-15,"00:40:00",38.05,-10.92,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-15,"12:45:00",38.6,-12.16,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-16,"00:50:00",38.43,-13.41,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-04,"00:44:00",39.81,-11.79,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-06,"12:44:00",41.03,-11.84,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-07,"00:50:00",39.65,-13.35,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-01,"12:47:00",34.99,-12.31,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-03,"00:36:00",37.96,-9.5,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-25,"00:41:00",35.49,-11.04,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-25,"12:42:00",35.37,-11.28,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-26,"00:43:00",35.25,-11.51,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-29,"00:42:00",35.3,-11.18,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-29,"12:44:00",35.89,-11.66,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-02,"00:43:00",36.88,-11.29,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-02,"12:42:00",37.11,-11.02,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-08,"13:07:00",41.91,-17,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-17,"12:57:00",30.71,-15.16,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-21,"00:55:00",31.03,-14.62,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-12,"00:53:00",35.58,-14.16,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-12,"12:51:00",34.98,-13.66,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-18,"00:49:00",33.97,-13.15,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-19,"00:51:00",33.67,-13.64,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-19,"12:52:00",33.12,-13.89,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-20,"00:52:00",33.38,-13.88,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-30,"12:52:00",34.3,-13.63,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-31,"00:52:00",34.56,-13.61,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-04-18,"12:54:00",32.53,-13.64,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-17,"00:52:00",31.75,-13.91,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-20,"12:50:00",32.84,-13.37,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-06,"13:01:00",31.03,-15.6,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-02,"01:01:00",34.31,-15.98,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-08,"13:00:00",35.22,-15.87,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-09,"00:58:00",35.9,-15.38,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-09,"12:58:00",36.13,-15.39,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-01,"01:11:00",35.83,-18.45,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-01,"13:06:00",34.56,-17.22,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-02,"13:07:00",36.06,-17.5,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-06,"01:10:00",35.3,-17.87,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-04-18,"00:52:00",33.63,-13.12,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-21,"12:56:00",30.04,-14.86,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-30,"00:50:00",34.75,-13.14,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-04-16,"12:56:00",30.88,-14.03,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-23,"00:47:00",30.52,-12.58,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-05-23,"12:46:00",29.55,-12.32,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-07,"00:55:00",30.22,-14.07,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-07-04,"13:04:00",29.62,-14.91,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-07,"13:23:00",34.44,-21.05,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-08,"01:13:00",41.71,-18.53,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-09,"01:12:00",40.02,-18.23,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-09,"13:20:00",40.23,-20.2,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-10,"01:20:00",41.49,-20.18,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-10,"13:07:00",40.4,-16.91,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-11,"13:06:00",42.59,-16.61,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-12,"01:11:00",43.95,-17.83,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-12,"13:08:00",43.22,-17.05,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-13,"01:13:00",41.98,-18.28,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-13,"13:06:00",40.93,-16.5,NA,"No"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6105,"crs_brl_76522_3","adult","female","breeding","breeding",2007-06-14,"00:55:00",41.41,-13.73,NA,"No"
